"","name","aci","h","m","ndsi","q","adi","aei","bi"
"x96","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591118_start_2_0.wav",207.086330715557,0.803453152986226,0.00350654509086415,0.939800943468112,27.3979933110368,2.022925,0.415275,11.1344789685632
"x97","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591118_start_2_15.wav",205.347593607051,0.810366325428865,0.00303551235146738,0.94442198013815,40.3268146582099,2.071419,0.3742,9.152091094365
"x98","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591118_start_2_30.wav",197.321277336751,0.827798584569475,0.00467295660577161,0.501407584241114,32.9209706509265,1.888166,0.496079,8.92835245855017
"x99","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591118_start_2_45.wav",223.877275353164,0.793929576204875,0.00451694091825563,0.717661416946583,22.8477505004741,2.105885,0.347342,13.6686629584646
"15","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591118_start_3_0.wav",201.895274539209,0.822368413976251,0.00593372569442714,0.687256812023436,NA,2.108244,0.349549,11.8853702604653
"16","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591120_start_0_0.wav",181.243091889312,0.705733767038338,0.011727231297665,0.757365691427985,NA,1.959051,0.439547,11.4116512280434
"x100","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591121_start_0_0.wav",190.255277333438,0.766104649284321,0.0276808416477215,0.499448722291024,0.759070294784581,2.176102,0.281061,10.169597365309
"x101","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591121_start_0_15.wav",182.400686146014,0.745383119913028,0.0210599216259336,0.236551030956348,18.1706213442225,2.096193,0.355971,10.2850067168118
"x102","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591121_start_0_30.wav",195.991640298928,0.785487827139818,0.0284687886531745,0.733070585545937,48.0480901978831,2.174137,0.28045,13.9462952128829
"x103","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591121_start_0_45.wav",198.939401928303,0.742505700913273,0.014169492071329,-0.0202189922695032,37.3621399176953,2.011762,0.408026,11.3861704130019
"x104","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591122_start_0_0.wav",162.254994178362,0.618947525464644,0.00085902395204836,-0.0371947297264359,3.22398843930636,1.746685,0.553626,10.7443737836199
"17","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591122_start_0_15.wav",155.562837963687,0.50835703003304,0.00100793218561079,-0.243662950006789,NA,1.709928,0.565801,8.11507598754208
"x105","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_0_0.wav",195.484578090034,0.72621879277387,0.00341923037584891,0.993965791404553,64.1846558856715,2.103553,0.336127,10.9178606564729
"x106","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_0_15.wav",176.726359297528,0.726029754344909,0.00521709768292907,0.687830552542869,2.06903657908295,2.159225,0.297697,14.5966124476409
"x107","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_0_30.wav",177.168628724542,0.736947028846512,0.00234631889016937,-0.29932319532682,1.29799612152553,2.133304,0.322417,9.91596462455721
"x108","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_0_45.wav",174.049074859692,0.705393530579333,0.00161818439884574,-0.324471804253747,46.4401360544214,2.024921,0.401249,13.9116319550341
"x109","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_1_0.wav",152.594431042795,0.60072473071355,0.000749679796250426,-0.884908722978916,51.4833333333333,1.555006,0.619555,11.6928512261774
"x110","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_1_15.wav",173.483947123648,0.64711232564603,0.00105780476529163,-0.742202021293651,1.49210477428943,2.104838,0.338291,11.7659124646431
"x111","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_1_30.wav",163.8764962299,0.670815841559434,0.000908134419912399,-0.93901767462378,0.950195196971489,1.848777,0.501074,4.59831623580907
"x112","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591123_start_1_45.wav",162.763455270503,0.56828124519194,0.000665326393481426,0.335053830967495,0.869075957584938,1.513269,0.632035,7.89205387630471
"x113","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_0_0.wav",160.139544228034,0.715808873594975,0.00881575132228545,0.996437945378878,1.71844244758237,1.993629,0.423715,9.44057131286458
"x114","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_0_15.wav",164.145016475851,0.715129893440697,0.00543934319260252,0.995833135635048,29.9444629938787,2.036204,0.383693,9.33245325630649
"x115","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_0_30.wav",161.776990407151,0.739849679339466,0.00639856148447382,0.988298861922796,28.8665400786655,2.126681,0.293413,6.55355342570002
"x116","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_0_45.wav",162.012804705291,0.775082836279662,0.00615186204819945,0.99604280935568,50.6180672268904,2.065424,0.34937,9.98920876071686
"x117","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_1_0.wav",163.500858484442,0.791336187834012,0.00710298361854224,0.95128203213363,2.36568483063328,2.065548,0.354892,7.29448568191622
"x118","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_1_15.wav",168.62837998484,0.816414388898208,0.00853461823854331,0.951589296492279,49.7273517271343,2.116408,0.307705,7.50693903009273
"x119","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_1_30.wav",164.366409890138,0.799268862574646,0.00588491285864413,0.99086976246119,3.23907081787385,2.078155,0.350639,7.25801868457165
"x120","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591194_left_start_1_45.wav",165.170538473121,0.718203036014674,0.00842843125742328,0.991700279909689,34.4875366568915,2.083528,0.345116,7.66567735394182
"x121","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591195_left_start_0_0.wav",167.594149216335,0.721296140894971,0.00464624301887707,0.943487844328802,19.4897876643074,1.443427,0.673833,10.4823470052176
"x122","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591196_left_start_0_0.wav",160.471982387306,0.65419636883977,0.00329756031426112,0.937410947708257,47.3131075110459,1.989744,0.43395,8.81436766202652
"x123","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591196_left_start_0_15.wav",163.727995670501,0.668563577145282,0.00336322828715516,0.942595763200257,17.4961166887668,1.964235,0.443808,11.429516426243
"18","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591196_left_start_0_30.wav",163.316892828569,0.662425375385865,0.00283945592927893,0.926102689434091,NA,1.930152,0.467876,9.59049022039385
"x124","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591196_left_start_0_45.wav",160.381300436533,0.655084449128233,0.00315290938755003,0.945517313027463,24.239883746926,1.982253,0.441128,9.09379687398155
"x125","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_0_0.wav",164.768833428579,0.802694959337293,0.00952066194347755,0.687976818843087,39.7879092475589,2.0734,0.354571,9.18314407151668
"x126","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_0_15.wav",162.729145736612,0.79505682891852,0.00863051910240446,0.743895910185629,26.6002740977614,2.076734,0.357607,7.52269228252879
"x127","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_0_30.wav",163.695890226814,0.828061196469982,0.00877492267376934,0.805020808598808,48.6223222601676,1.98701,0.416855,8.20288672847256
"x128","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_0_45.wav",161.748537985843,0.800358379212206,0.0081846017777111,0.755184053044942,21.5446699323537,2.060275,0.365214,7.97791336551805
"x129","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_1_0.wav",160.809214580665,0.804850066408341,0.00819313053162782,0.768818647181815,55.3889655172414,2.051346,0.368571,8.60127119552104
"x130","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_1_15.wav",168.535952906214,0.818123022063933,0.0103877745410731,0.708919602240696,62.8544099378876,2.077829,0.349901,7.28429819778205
"x131","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_1_30.wav",165.411363809064,0.788341679009198,0.0085801378549731,0.68522751663031,28.2108826159152,2.079015,0.352751,8.05299396502166
"x132","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591197_left_start_1_45.wav",162.317352338439,0.828493852474647,0.00797058951363021,0.6361069829547,51.581351094196,2.041677,0.377176,9.81274494551485
"x133","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591199_left_start_0_0.wav",176.228705723239,0.623303226339563,0.00286898356220213,0.952867920871741,9.06996047430829,2.011569,0.418408,9.70619207306022
"x134","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591199_left_start_0_15.wav",174.824663110439,0.610100498175456,0.00236036340314573,0.972090925146144,24.5345959981669,1.994193,0.4282,11.6691999722054
"x135","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591199_left_start_0_30.wav",173.701603092327,0.609798608413137,0.00251845633437068,0.961243596238793,25.2993986254296,1.977773,0.441788,10.364029309408
"x136","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591199_left_start_0_45.wav",170.00784131091,0.607685309971949,0.00229582159198632,0.963614304350348,11.2244942993748,1.936347,0.46652,12.07521616504
"x137","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591199_left_start_1_0.wav",173.416737628513,0.610318182918935,0.00241623381523888,0.967643126715241,46.6874912452728,1.947662,0.456561,10.4041724520827
"x138","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591199_left_start_1_15.wav",172.960157221484,0.619469424591744,0.00233669832531149,0.955677033158038,2.23252258512856,1.867531,0.506043,11.1121842553557
"x139","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc591199_left_start_1_30.wav",174.074061944869,0.615523990368747,0.00396787054775224,0.951269527554282,3.03629215182217,1.977108,0.437043,10.9602485719678
"x140","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc596284_left_start_0_0.wav",143.91670018096,0.58710624646536,0.00397666911447571,0.985932457098609,5.18060632122124,1.401131,0.681886,17.0383847782132
"x141","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc596284_left_start_0_15.wav",152.074058888682,0.635076141543364,0.00521099260091064,0.972530652196298,5.43437077131258,1.587307,0.619403,15.9435752854135
"x142","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc606997_start_0_0.wav",163.219969718098,0.759133830992471,0.00424990424813816,0.170476738885128,2.62206266318538,1.280858,0.721635,11.9337282643811
"x143","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc607980_start_0_0.wav",160.069569597945,0.873705218430139,0.00481816196884339,0.768287592821918,3.70001842638659,2.167785,0.291812,5.20674531229964
"x144","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc608698_left_start_0_0.wav",164.517136689064,0.719345805677098,0.00311709336662786,0.952550829743517,5.69533264569366,1.281429,0.711411,8.08652235221964
"x145","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc610260_left_start_0_0.wav",147.865751455178,0.825807771272567,0.00172925788967087,0.969653441780337,15.5578900312919,1.567969,0.631736,7.23773131928187
"x146","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc610260_left_start_0_15.wav",146.103281918037,0.80608418875933,0.00188778704276796,0.967295862842779,94.1912952827728,1.298845,0.712258,8.84413762706408
"x147","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc610260_left_start_0_30.wav",150.665443222535,0.962614921348999,0.00165792493688329,0.885727364812125,61.9766046055848,2.274338,0.092623,3.76456481443507
"x148","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc610260_left_start_0_45.wav",149.521700574094,0.939059163999804,0.0016782578343707,0.940016053428397,41.5486163051606,2.254706,0.146187,4.44980299550652
"x149","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc610260_left_start_1_0.wav",146.350107406026,0.854337892153674,0.00191058300234337,0.969903735738009,18.5603623590312,1.312594,0.713519,8.46785481272128
"x150","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc610260_left_start_1_15.wav",149.361477400992,0.913636182560626,0.00178045514600187,0.961418994231662,5.65825541180992,1.56252,0.633862,5.96551793563399
"19","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612695_left_start_0_0.wav",165.278135162165,0.691012338707986,0.0101153658732101,0.826091377848308,NA,1.620969,0.607161,28.1860957059481
"x151","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612696_left_start_0_0.wav",164.942793953068,0.706645461353895,0.0103892798424758,0.651609607983201,0.33116240725474,1.608933,0.622161,24.7965193198411
"x152","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612697_left_start_0_0.wav",157.195042794093,0.812086229194612,0.00461051255620523,-0.879068626243406,3.59516562220233,1.188428,0.740371,11.271668343804
"x153","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612697_left_start_0_15.wav",167.835890320992,0.805595566942926,0.00689214898694854,-0.801360186092366,43.273951843745,1.683811,0.576742,24.6163816896171
"x154","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612698_left_start_0_0.wav",169.472598352129,0.921544311346401,0.00309050665716293,0.938648848888615,9.98073816329068,2.080132,0.369027,13.2537356550369
"x155","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612698_left_start_0_15.wav",160.470101167224,0.93259534694973,0.00219001749607434,0.879129862233666,7.14211802748585,1.977551,0.437316,12.4321436834997
"x156","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612704_left_start_0_0.wav",158.995500831964,0.762905092175148,0.010656187374638,0.332015050101829,67.4515963585077,1.815161,0.528177,18.7709967780835
"x157","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612704_left_start_0_15.wav",158.549768187823,0.839830898598354,0.00616505123184367,0.855690512447977,2.90600627160891,1.917398,0.463226,15.2088641153817
"x158","C:/Users/Anthony/Documents/GitHub/Personal_Projects/bird_detection_audio/richfield_birds_split/Common Buzzard/xc612704_left_start_0_30.wav",158.716029845907,0.860452995150534,0.00446379580997058,0.799497227072835,4.75991044382984,1.901576,0.477686,16.9762182412859
